y,Ne,Nd,Pe,Pd+,Te,Td+,Td,NVd+,NVd
6.337890625,1.020108456653625e+19,11523291538043.117,38.2642483660964,81.71461386241698,23.411888397422047,49.996890533389994,49.843684918577324,-5.887005611740745e+20,-1301086832728865.2
6.357421875,1.021033899305386e+19,11541517037386.012,38.283192237208176,81.69581160346067,23.402248633509227,49.94008076234649,49.78711915769566,-5.8523148449196586e+20,-1297985461811143.5
6.376953125,1.0219628002539227e+19,11559815923395.148,38.30221450337265,81.67692993116685,23.392595047035368,49.88315657550236,49.7304395183054,-5.8176580883401304e+20,-1294876858536787.2
6.396484375,1.0228951835426718e+19,11578188681179.68,38.32131578228945,81.65796821271199,23.382927600856984,49.82611730461369,49.67364533471392,-5.783035526768784e+20,-1291760907960042.2
6.416015625,1.0238310734647513e+19,11596635800486.27,38.3404966985885,81.63892580816064,23.37324625768079,49.76896227509475,49.61673593484236,-5.748447316602622e+20,-1288637489376987.0
6.435546875,1.0247704945704407e+19,11615157775795.354,38.35975788408092,81.61980207068171,23.36355098006302,49.71169080593559,49.55971064020472,-5.713893571171608e+20,-1285506475030965.5
6.455078125,1.025713471674733e+19,11633755106418.525,38.379099978011766,81.60059634676237,23.35384173040867,49.65430220961863,49.50256876590247,-5.6793743471123327e+20,-1282367728917369.8
6.474609375,1.0266600298642516e+19,11652428296590.068,38.39852362728815,81.58130797636208,23.34411847097079,49.59679579203378,49.44530962061925,-5.644889635703576e+20,-1279221106048649.0
6.494140625,1.0276101945030439e+19,11671177855549.17,38.41802948666473,81.56193629296959,23.33438116384985,49.53917085239267,49.38793250660139,-5.610439361563603e+20,-1276066452400379.8
6.513671875,1.028563991237071e+19,11690004297609.744,38.43761821887965,81.54248062354758,23.324629770992996,49.48142668314092,49.33043671961514,-5.5760233894720936e+20,-1272903605613857.2
6.533203125,1.029521445997386e+19,11708908142219.412,38.45729049474104,81.52294028836563,23.31486425419343,49.423562569868935,49.27282154887365,-5.541641538836437e+20,-1269732396407108.2
6.552734375,1.03048258500219e+19,11727889914008.768,38.4770469931711,81.50331460073738,23.305084575089666,49.36557779122116,49.21508627693199,-5.5072936043662305e+20,-1266552650543817.0
6.572265625,1.0314474347580258e+19,11746950142834.154,38.496888401217646,81.48360286668186,23.29529069516488,49.30747161880316,49.15723017955125,-5.4729793808333105e+20,-1263364191154410.0
6.591796875,1.0324160220605362e+19,11766089363818.078,38.51681541404906,81.46380438454398,23.285482575746123,49.249243317086886,49.09925252553384,-5.4386986892051775e+20,-1260166841145962.8
6.611328125,1.0333883739953291e+19,11785308117392.371,38.53682873495305,81.44391844461654,23.275660178003598,49.19089214331385,49.041152576539645,-5.404451400756484e+20,-1256960425386712.8
6.630859375,1.0343645179396389e+19,11804606949350.062,38.556929075364756,81.4239443288185,23.265823462949903,49.132417347396554,48.98292958689504,-5.3702374552446625e+20,-1253744772320850.2
6.650390625,1.0353444815654625e+19,11823986410911.86,38.57711715494959,81.40388131048155,23.255972391439254,49.073818171817784,48.92458280341219,-5.3360568693097326e+20,-1250519714690377.2
6.669921875,1.0363282928447128e+19,11843447058811.062,38.59739370176049,81.38372865428771,23.24610692416665,49.015093851528306,48.86611146523725,-5.301909732385083e+20,-1247285089140424.5
6.689453125,1.037315980056571e+19,11862989455398.568,38.61775945247655,81.36348561637013,23.23622702166704,48.95624361384279,48.807514803741675,-5.267796189531122e+20,-1244040734672523.2
6.708984375,1.0383075717966758e+19,11882614168763.396,38.63821515270902,81.34315144454833,23.22633264431452,48.89726667833445,48.74879204246392,-5.233716413621886e+20,-1240786490177627.5
6.728515625,1.03930309698726e+19,11902321772861.367,38.65876155734166,81.32272537862644,23.21642375232147,48.83816225672812,48.68994239709386,-5.1996705723727715e+20,-1237522191535479.0
6.748046875,1.0403025848869306e+19,11922112847639.682,38.67939943085649,81.30220665065211,23.206500305737748,48.7789295527921,48.630965075481136,-5.165658797843909e+20,-1234247668954646.8
6.767578125,1.0413060650987102e+19,11941987979145.957,38.70012954759408,81.28159448502802,23.196562264449906,48.71956776222837,48.57185927763831,-5.131681166378692e+20,-1230962745249963.0
6.787109375,1.042313567575278e+19,11961947759612.557,38.72095269190894,81.26088809839413,23.18660958818049,48.66007607256112,48.512624195707026,-5.0977376949603493e+20,-1227667235578211.8
6.806640625,1.0433251226210142e+19,11981992787513.717,38.74186965820537,81.24008669925058,23.1766422364873,48.60045366302315,48.45325901386335,-5.063828356060863e+20,-1224360948814005.8
6.826171875,1.0443407608913375e+19,12002123667600.264,38.76288125087268,81.21918948736128,23.1666601687627,48.54069970443998,48.39376290815178,-5.0299531080607656e+20,-1221043690301877.8
6.845703125,1.0453605133906262e+19,12022341010923.842,38.78398828416776,81.19819565303983,23.156663344232996,48.48081335911135,48.33413504625788,-4.9961119337590043e+20,-1217715265329073.5
6.865234375,1.0463844114704968e+19,12042645434867.31,38.8051915821106,81.17710437645559,23.146651721957607,48.420793780689905,48.274374587244694,-4.96230487679237e+20,-1214375482418452.8
6.884765625,1.0474124868302217e+19,12063037563196.69,38.826491978459266,81.15591482709814,23.136625260828357,48.36064011405727,48.21448068129086,-4.928532065854493e+20,-1211024155546869.8
6.904296875,1.0484447715205704e+19,12083518026146.791,38.84789031681126,81.13462616349845,23.126583919568592,48.30035149519784,48.15445246946613,-4.894793719541554e+20,-1207661104653907.8
6.923828125,1.0494812979514644e+19,12104087460542.713,38.869387450845515,81.11323753323448,23.116527656732316,48.23992705107009,48.09428908357313,-4.861090129681185e+20,-1204286154258246.2
6.943359375,1.0505220989028835e+19,12124746509953.648,38.89098424468378,81.09174807317575,23.106456430703275,48.17936589947607,48.03398964606293,-4.827421626621208e+20,-1200899130501547.5
6.962890625,1.0515672075376153e+19,12145495824864.83,38.912681573319,81.07015690985682,23.09637019969405,48.11866714892926,47.973553270016325,-4.793788534573045e+20,-1197499857357789.0
6.982421875,1.0526166574140518e+19,12166336062852.402,38.934480323044035,81.04846315983893,23.086268921745198,48.05782989852042,47.912979059164435,-4.760191127526476e+20,-1194088152978653.8
7.001953125,1.05367048249728e+19,12187267888745.977,38.95638139181603,81.02666592992597,23.07615255472451,47.99685323778189,47.852266107913685,-4.726629595854272e+20,-1190663827110107.2
7.021484375,1.0547287171672365e+19,12208291974768.139,38.97838568951093,81.0047643171394,23.066021056326207,47.93573624654941,47.79141350134261,-4.693104030888409e+20,-1187226680268468.8
7.041015625,1.0557913962234681e+19,12229409000648.744,39.00049413805187,80.98275740841973,23.055874384070282,47.87447799482176,47.73042031514484,-4.659614430311825e+20,-1183776504964023.8
7.060546875,1.0568585548868602e+19,12250619653718.584,39.02270767142472,80.96064428008278,23.045712495301782,47.81307754261738,47.669285615507704,-4.6261607224815904e+20,-1180313088826451.0
7.080078125,1.0579302287993764e+19,12271924628994.072,39.04502723562012,80.93842399711252,23.035535347190212,47.7515339398278,47.6080084589311,-4.5927428038741354e+20,-1176836219134602.8
7.099609375,1.0590064540232421e+19,12293324629268.47,39.067453788554474,80.91609561240064,23.025342896728716,47.68984622606774,47.54658789200384,-4.5593605815305005e+20,-1173345688040717.8
7.119140625,1.0600872670410754e+19,12314820365225.969,39.089988300025645,80.89365816604789,23.015135100733318,47.6280134305218,47.48502295116223,-4.526014011929789e+20,-1169841297745429.0
7.138671875,1.0611727047581913e+19,12336412555592.65,39.11263175174871,80.87111068481994,23.004911915842165,47.56603457178758,47.42331266246039,-4.492703129010385e+20,-1166322865017322.2
7.158203125,1.0622628045078761e+19,12358101927334.64,39.13538513750023,80.8484521818166,22.994673298514567,47.503908657715634,47.36145604137707,-4.4594280567036995e+20,-1162790224714062.8
7.177734375,1.0633576040598026e+19,12379889215908.768,39.15824946337763,80.82568165636623,22.98441920503015,47.44163468524629,47.29945209267699,-4.4261890046648215e+20,-1159243232289083.5
7.197265625,1.0644571416311818e+19,12401775165566.305,39.18122574815802,80.80279809411185,22.9741495914879,47.37921164024353,47.23729981033599,-4.392986249278273e+20,-1155681765606476.5
7.216796875,1.0655614558997613e+19,12423760529706.725,39.204315023723765,80.7798004672202,22.96386441380524,47.3166384973261,47.17499817752803,-4.3598201047215315e+20,-1152105726669619.8
7.236328125,1.0666705860175059e+19,12445846071278.04,39.227518335511675,80.75668773462388,22.953563627717198,47.253914219695815,47.11254616666445,-4.3266908905022036e+20,-1148515044050924.8
7.255859375,1.0677845716237967e+19,12468032563221.172,39.250836742942745,80.73345884220792,22.943247188775484,47.191037758963084,47.0499427394714,-4.293598902016579e+20,-1144909676862266.0
7.275390625,1.0689034528572217e+19,12490320788960.795,39.27427131979884,80.71011272287055,22.932915052347745,47.12800805496937,46.98718684709045,-4.260544389285702e+20,-1141289621029450.8
7.294921875,1.0700272703654754e+19,12512711542951.447,39.29782315452847,80.6866482964223,22.92256717361674,47.064824035606435,46.92427743019475,-4.2275275466340853e+20,-1137654918474797.0
7.314453125,1.0711560653134074e+19,12535205631296.0,39.32149335048343,80.66306446932742,22.91220350757967,47.00148461663223,46.861213419121825,-4.1945485131958426e+20,-1134005669625932.0
7.333984375,1.0722898793897173e+19,12557803872461.072,39.34528302610466,80.63936013432497,22.90182400904736,46.93798870148286,46.7979937340348,-4.1616073816379674e+20,-1130342049528245.0
7.353515625,1.0734287548130308e+19,12580507098120.986,39.369193315084516,80.61553416998626,22.89142863264362,46.87433518108082,46.734617285134945,-4.128704211074216e+20,-1126664327824432.8
7.373046875,1.0745727343381082e+19,12603316154168.137,39.393225366532825,80.59158544026403,22.881017332804383,46.81052293363911,46.671082972954565,-4.095839040140467e+20,-1122972893000932.0
7.392578125,1.075721861262707e+19,12626231901931.604,39.417380345166045,80.56751279407285,22.870590063776955,46.74655082446123,46.6073896887632,-4.063011897478144e+20,-1119268281585755.8
7.412109375,1.076876179435268e+19,12649255219652.22,39.44165943152552,80.54331506491224,22.86014677961918,46.68241770573708,46.54353631511836,-4.030222808802427e+20,-1115551213379287.5
7.431640625,1.078035733263265e+19,12672387004269.365,39.46606382221899,80.51899107051973,22.849687434198643,46.61812241633468,46.47952172659368,-3.997471801580115e+20,-1111822634230484.0
