y,Ne,Nd,Pe,Pd+,Te,Td+,Td,NVd+,NVd
2.587890625,7.613175222432831e+18,13524994854910.598,22.73853662167993,71.83192017229604,18.641733378996296,58.88996015590185,58.66478350978311,6.948312806168413e+16,-4019679534195146.5
2.607421875,7.619164834246006e+18,13556151146550.783,22.738677415015037,71.83177921308987,18.62719399233173,58.84354984625611,58.61824179487925,6.981447719798509e+16,-4039145396528254.0
2.626953125,7.62517505158885e+18,13587481054203.234,22.738818754233552,71.83163771054262,18.612627596988034,58.79705311525096,58.57162040879472,7.014736258581613e+16,-4058697474625075.0
2.646484375,7.631206000214013e+18,13618985802083.488,22.738960643026736,71.83149566063409,18.598034071322054,58.75046957230375,58.52491885537885,7.048183757822035e+16,-4078338727212516.0
2.666015625,7.637257806982357e+18,13650666635895.14,22.739103085133955,71.8313530593422,18.583413292819092,58.70379882402283,58.4781366359709,7.081795208227966e+16,-4098072092542370.0
2.685546875,7.643330599878141e+18,13682524823009.014,22.739246084350533,71.831209902666,18.568765138084306,58.657040474179745,58.431273249322246,7.1155753325277336e+16,-4117900489165545.5
2.705078125,7.649424508021004e+18,13714561652609.82,22.739389644525602,71.83106618661672,18.554089482834062,58.61019412368114,58.38432819158821,7.149528676085223e+16,-4137826816741786.5
2.724609375,7.655539661676699e+18,13746778435817.113,22.739533769555702,71.83092190719559,18.539386201887158,58.56325937054032,58.33730095637365,7.1836596727738904e+16,-4157853956947891.5
2.744140625,7.661676192268783e+18,13779176505789.531,22.739678463380677,71.83077706037876,18.524655169155885,58.5162358098484,58.290191034817326,7.217972680476837e+16,-4177984774507274.5
2.763671875,7.667834232391705e+18,13811757217818.994,22.739823729983208,71.83063164211393,18.509896257637042,58.469123033745234,58.242997915702055,7.252472001834278e+16,-4198222118350394.0
2.783203125,7.674013915824634e+18,13844521949420.67,22.739969573389985,71.83048564832167,18.495109339402802,58.4219206313897,58.19572108558114,7.287161904421472e+16,-4218568822906343.5
2.802734375,7.680215377545386e+18,13877472100423.39,22.740115997672547,71.83033907489623,18.480294285591448,58.37462818892992,58.148360028912926,7.322046644040686e+16,-4239027709519081.0
2.822265625,7.686438753744227e+18,13910609093063.996,22.74026300694723,71.83019191770312,18.465450966398024,58.32724528947286,58.100914228197155,7.35713048767985e+16,-4259601587977375.5
2.841796875,7.692684181837542e+18,13943934372088.62,22.74041060537415,71.83004417257351,18.45057925106485,58.2797715130537,58.05338316410894,7.392417730832245e+16,-4280293258144998.5
2.861328125,7.698951800481595e+18,13977449404863.076,22.740558797155764,71.82989583529775,18.435679007871915,58.23220643660469,58.00576631562606,7.427912705350402e+16,-4301105511676206.5
2.880859375,7.705241749586645e+18,14011155681494.18,22.740707586535997,71.82974690162007,18.420750104127162,58.18454963392364,57.958063160147645,7.463619777945694e+16,-4322041133801286.5
2.900390625,7.711554170331547e+18,14045054714963.215,22.740856977800114,71.829597367236,18.405792406156618,58.13680067564208,57.910273173601986,7.499543342732368e+16,-4343102905167073.0
2.919921875,7.717889205178873e+18,14079148041272.387,22.741006975275518,71.82944722779261,18.39080577929442,58.08895912919294,57.86239583054259,7.535687812478616e+16,-4364293603718303.5
