-0.007829977628635021, 3.2407407407407414
0.05480984340044781, 3.2342592592592596
0.12919463087248406, 3.2083333333333335
0.21532438478747284, 3.1629629629629634
0.3954138702460863, 3.0333333333333337
0.591163310961969, 2.8842592592592595
0.8025727069351234, 2.767592592592593
1.0178970917225953, 2.650925925925926
1.2488814317673382, 2.5472222222222225
1.472035794183446, 2.424074074074074
1.6991051454138706, 2.313888888888889
1.9144295302013425, 2.203703703703704
2.125838926174497, 2.1
2.3294183445190155, 2.0092592592592595
2.509507829977629, 1.9314814814814816
2.685682326621924, 1.8796296296296293
2.7600671140939603, 1.8601851851851854
2.8344519015659957, 1.8472222222222223
2.901006711409397, 1.827777777777778
2.9597315436241614, 1.8212962962962962
3.0027964205816557, 1.8212962962962962
3.0419463087248326, 1.8148148148148149
3.0732662192393736, 1.8148148148148149
3.092841163310962, 1.8148148148148149
